,Unnamed: 0,filename,width,height,class,xmin,ymin,xmax,ymax
10364,10364,img012971.jpg,1920,1200,1,851,481,1061,691
1026,1026,img001293.jpg,1920,1200,1,869,309,950,531
91,91,img000116.jpg,1920,1200,1,910,359,1157,581
8969,8969,img011229.jpg,1920,1200,1,853,428,1080,846
4002,4002,img005025.jpg,1920,1200,1,824,594,973,663
738,738,img000928.jpg,1920,1200,1,985,586,1080,818
1030,1030,img001298.jpg,1920,1200,1,938,574,1115,715
3020,3020,img003790.jpg,1920,1200,1,832,569,1199,854
89,89,img000114.jpg,1920,1200,1,1024,630,1172,853
9911,9911,img012402.jpg,1920,1200,1,936,646,1047,753
4922,4922,img006181.jpg,1920,1200,1,876,499,1054,596
5689,5689,img007115.jpg,1920,1200,1,770,514,1005,620
6315,6315,img007907.jpg,1920,1200,1,791,501,1025,698
1282,1282,img001630.jpg,1920,1200,1,956,273,1200,493
853,853,img001073.jpg,1920,1200,1,946,434,1105,632
1383,1383,img001767.jpg,1920,1200,1,844,373,1533,976
1457,1457,img001867.jpg,1920,1200,1,606,314,1636,947
1263,1263,img001603.jpg,1920,1200,1,865,539,1130,782
10402,10402,img013015.jpg,1920,1200,1,984,511,1041,672
880,880,img001111.jpg,1920,1200,1,854,177,1258,844
4873,4873,img006126.jpg,1920,1200,1,923,541,1370,742
3748,3748,img004698.jpg,1920,1200,1,977,553,1133,693
1433,1433,img001835.jpg,1920,1200,1,867,335,1489,742
886,886,img001117.jpg,1920,1200,1,881,526,992,634
11918,11918,img014901.jpg,1920,1200,1,830,537,1044,723
9622,9622,img012032.jpg,1920,1200,1,834,310,1479,1113
8399,8399,img010516.jpg,1920,1200,1,665,556,920,863
1206,1206,img001529.jpg,1920,1200,1,741,260,1087,711
6574,6574,img008223.jpg,1920,1200,1,292,274,1299,1020
7852,7852,img009851.jpg,1920,1200,1,389,587,1602,1207
11866,11866,img014839.jpg,1920,1200,1,698,292,1076,1185
8954,8954,img011210.jpg,1920,1200,1,698,251,1146,822
7147,7147,img008951.jpg,1920,1200,1,967,595,1088,714
5554,5554,img006948.jpg,1920,1200,1,965,524,1156,701
5839,5839,img007309.jpg,1920,1200,1,883,491,1058,681
77,77,img000096.jpg,1920,1200,1,805,464,1063,891
151,151,img000189.jpg,1920,1200,1,747,650,981,829
6533,6533,img008174.jpg,1920,1200,1,444,313,1036,912
8144,8144,img010202.jpg,1920,1200,1,831,578,1064,744
5844,5844,img007315.jpg,1920,1200,1,1010,532,1138,736
2264,2264,img002854.jpg,1920,1200,1,905,541,1295,900
7086,7086,img008862.jpg,1920,1200,1,792,600,1143,931
8372,8372,img010480.jpg,1920,1200,1,780,480,1214,861
1875,1875,img002378.jpg,1920,1200,1,778,575,968,773
63,63,img000078.jpg,1920,1200,1,822,492,1156,840
5211,5211,img006526.jpg,1920,1200,1,684,414,1200,883
5085,5085,img006375.jpg,1920,1200,1,577,255,1485,1029
8844,8844,img011073.jpg,1920,1200,1,407,135,1347,655
3,3,img000004.jpg,1920,1200,1,872,510,1244,831
11510,11510,img014394.jpg,1920,1200,1,690,431,937,677
2581,2581,img003248.jpg,1920,1200,1,812,474,1001,738
5465,5465,img006837.jpg,1920,1200,1,916,749,1036,919
905,905,img001140.jpg,1920,1200,1,1000,384,1148,573
11936,11936,img014920.jpg,1920,1200,1,819,620,1221,817
11661,11661,img014573.jpg,1920,1200,1,425,-12,1420,612
8564,8564,img010728.jpg,1920,1200,1,544,435,1274,889
1339,1339,img001708.jpg,1920,1200,1,641,529,1058,893
1305,1305,img001659.jpg,1920,1200,1,549,-62,1498,954
10432,10432,img013057.jpg,1920,1200,1,800,182,1274,653
7601,7601,img009554.jpg,1920,1200,1,844,487,1039,659
3036,3036,img003812.jpg,1920,1200,1,831,567,996,720
9077,9077,img011367.jpg,1920,1200,1,786,331,1066,628
7989,7989,img010011.jpg,1920,1200,1,397,484,899,1265
7004,7004,img008766.jpg,1920,1200,1,856,382,1151,628
2323,2323,img002925.jpg,1920,1200,1,751,507,1278,821
2697,2697,img003399.jpg,1920,1200,1,711,445,1246,863
4874,4874,img006127.jpg,1920,1200,1,863,286,1250,652
9827,9827,img012303.jpg,1920,1200,1,658,385,1391,983
11828,11828,img014793.jpg,1920,1200,1,877,506,992,753
9274,9274,img011613.jpg,1920,1200,1,611,113,1033,1023
9303,9303,img011645.jpg,1920,1200,1,932,478,1097,554
7012,7012,img008775.jpg,1920,1200,1,910,348,1323,567
3460,3460,img004343.jpg,1920,1200,1,794,173,1209,504
7091,7091,img008872.jpg,1920,1200,1,852,612,1123,907
6309,6309,img007898.jpg,1920,1200,1,689,501,847,649
4197,4197,img005268.jpg,1920,1200,1,893,458,1041,672
2978,2978,img003741.jpg,1920,1200,1,563,122,1518,1172
5983,5983,img007481.jpg,1920,1200,1,432,477,1257,1028
11662,11662,img014574.jpg,1920,1200,1,722,379,997,814
7771,7771,img009745.jpg,1920,1200,1,867,257,1160,905
7769,7769,img009743.jpg,1920,1200,1,533,70,1101,699
571,571,img000720.jpg,1920,1200,1,766,754,1021,875
1438,1438,img001840.jpg,1920,1200,1,471,-74,1481,969
9529,9529,img011924.jpg,1920,1200,1,728,459,1003,642
6192,6192,img007748.jpg,1920,1200,1,631,184,1118,787
3587,3587,img004490.jpg,1920,1200,1,730,286,1338,657
11151,11151,img013954.jpg,1920,1200,1,489,394,1448,1011
6994,6994,img008754.jpg,1920,1200,1,590,-5,1434,603
2451,2451,img003087.jpg,1920,1200,1,886,774,998,840
5521,5521,img006907.jpg,1920,1200,1,454,310,1054,920
11170,11170,img013976.jpg,1920,1200,1,872,583,1100,889
9600,9600,img012003.jpg,1920,1200,1,635,398,988,763
7199,7199,img009017.jpg,1920,1200,1,520,287,1319,1105
11670,11670,img014585.jpg,1920,1200,1,811,529,1142,880
3972,3972,img004988.jpg,1920,1200,1,938,299,1114,498
2468,2468,img003108.jpg,1920,1200,1,989,488,1217,776
1259,1259,img001598.jpg,1920,1200,1,774,374,1075,519
6700,6700,img008381.jpg,1920,1200,1,906,325,1151,660
1741,1741,img002212.jpg,1920,1200,1,618,320,1257,653
4555,4555,img005711.jpg,1920,1200,1,857,441,1013,668
9351,9351,img011703.jpg,1920,1200,1,837,646,1156,873
7822,7822,img009814.jpg,1920,1200,1,898,498,1037,656
4132,4132,img005187.jpg,1920,1200,1,847,167,1364,669
7899,7899,img009905.jpg,1920,1200,1,760,444,982,665
11286,11286,img014117.jpg,1920,1200,1,345,46,1354,823
9410,9410,img011779.jpg,1920,1200,1,767,-35,1350,608
11823,11823,img014786.jpg,1920,1200,1,885,158,1278,846
5625,5625,img007029.jpg,1920,1200,1,919,552,1086,604
3109,3109,img003914.jpg,1920,1200,1,695,539,1138,883
7557,7557,img009498.jpg,1920,1200,1,641,220,1351,946
7169,7169,img008976.jpg,1920,1200,1,669,224,1478,1111
7048,7048,img008817.jpg,1920,1200,1,741,439,1056,720
1130,1130,img001427.jpg,1920,1200,1,641,181,1085,577
5431,5431,img006790.jpg,1920,1200,1,464,304,1422,1398
8054,8054,img010091.jpg,1920,1200,1,614,384,1296,810
8391,8391,img010506.jpg,1920,1200,1,534,284,1253,834
3910,3910,img004902.jpg,1920,1200,1,729,230,1045,746
631,631,img000799.jpg,1920,1200,1,505,443,1006,915
6515,6515,img008153.jpg,1920,1200,1,744,393,1292,801
3616,3616,img004525.jpg,1920,1200,1,920,500,1137,596
6426,6426,img008050.jpg,1920,1200,1,942,526,1176,743
7288,7288,img009135.jpg,1920,1200,1,565,-47,1281,672
11074,11074,img013861.jpg,1920,1200,1,724,535,1119,900
7022,7022,img008785.jpg,1920,1200,1,927,149,1226,1085
6031,6031,img007539.jpg,1920,1200,1,835,380,1085,560
3170,3170,img003986.jpg,1920,1200,1,933,452,1273,713
2500,2500,img003152.jpg,1920,1200,1,671,439,1265,677
466,466,img000597.jpg,1920,1200,1,823,611,933,696
6552,6552,img008198.jpg,1920,1200,1,889,544,1161,883
7186,7186,img009001.jpg,1920,1200,1,558,501,1211,870
5719,5719,img007151.jpg,1920,1200,1,438,430,1069,747
3912,3912,img004904.jpg,1920,1200,1,688,349,990,637
4343,4343,img005442.jpg,1920,1200,1,786,349,946,523
4253,4253,img005337.jpg,1920,1200,1,654,128,939,627
5174,5174,img006481.jpg,1920,1200,1,307,49,1233,689
1316,1316,img001674.jpg,1920,1200,1,820,276,1161,573
8634,8634,img010813.jpg,1920,1200,1,754,524,848,742
3665,3665,img004587.jpg,1920,1200,1,832,545,986,684
6768,6768,img008459.jpg,1920,1200,1,793,553,1054,675
9828,9828,img012304.jpg,1920,1200,1,656,350,1211,798
1308,1308,img001662.jpg,1920,1200,1,551,510,1272,1157
10339,10339,img012937.jpg,1920,1200,1,947,536,1036,703
2904,2904,img003652.jpg,1920,1200,1,588,446,1430,820
11806,11806,img014764.jpg,1920,1200,1,939,638,1125,784
3735,3735,img004682.jpg,1920,1200,1,877,462,1248,918
10835,10835,img013573.jpg,1920,1200,1,838,576,995,671
2344,2344,img002949.jpg,1920,1200,1,845,316,1022,501
3678,3678,img004608.jpg,1920,1200,1,928,439,1032,689
4123,4123,img005175.jpg,1920,1200,1,729,734,1136,932
8491,8491,img010641.jpg,1920,1200,1,812,275,1079,571
9268,9268,img011605.jpg,1920,1200,1,452,292,1360,833
10086,10086,img012630.jpg,1920,1200,1,410,198,1423,520
1645,1645,img002103.jpg,1920,1200,1,801,307,1057,585
11834,11834,img014801.jpg,1920,1200,1,709,308,1572,1178
10607,10607,img013277.jpg,1920,1200,1,870,517,1249,750
5447,5447,img006813.jpg,1920,1200,1,959,448,1165,661
4613,4613,img005785.jpg,1920,1200,1,724,329,1250,774
4005,4005,img005028.jpg,1920,1200,1,977,738,1223,942
8366,8366,img010474.jpg,1920,1200,1,747,325,955,732
3049,3049,img003829.jpg,1920,1200,1,870,583,1098,763
6550,6550,img008195.jpg,1920,1200,1,528,331,992,671
6313,6313,img007904.jpg,1920,1200,1,938,416,1002,585
4001,4001,img005023.jpg,1920,1200,1,826,398,1273,1038
3169,3169,img003985.jpg,1920,1200,1,943,554,1177,767
2488,2488,img003135.jpg,1920,1200,1,700,643,1378,1242
6549,6549,img008194.jpg,1920,1200,1,823,354,1287,792
9759,9759,img012212.jpg,1920,1200,1,978,650,1169,796
3287,3287,img004128.jpg,1920,1200,1,849,611,917,775
10362,10362,img012967.jpg,1920,1200,1,260,82,1573,915
8370,8370,img010478.jpg,1920,1200,1,762,411,1090,785
5767,5767,img007211.jpg,1920,1200,1,964,585,1147,723
8538,8538,img010695.jpg,1920,1200,1,970,514,1352,852
7874,7874,img009876.jpg,1920,1200,1,877,512,1285,867
6390,6390,img008005.jpg,1920,1200,1,983,444,1175,737
11870,11870,img014843.jpg,1920,1200,1,645,292,1014,738
4249,4249,img005331.jpg,1920,1200,1,723,502,1124,830
10287,10287,img012881.jpg,1920,1200,1,712,486,1089,672
3385,3385,img004245.jpg,1920,1200,1,839,504,973,773
1083,1083,img001358.jpg,1920,1200,1,907,421,1403,781
3535,3535,img004432.jpg,1920,1200,1,693,332,1078,707
11316,11316,img014150.jpg,1920,1200,1,816,586,1003,804
5004,5004,img006279.jpg,1920,1200,1,732,394,1421,910
4028,4028,img005056.jpg,1920,1200,1,625,239,1519,1045
5216,5216,img006532.jpg,1920,1200,1,930,129,1496,1147
9938,9938,img012437.jpg,1920,1200,1,859,400,1072,654
6221,6221,img007789.jpg,1920,1200,1,719,184,1234,455
2280,2280,img002876.jpg,1920,1200,1,541,215,1375,1059
8339,8339,img010443.jpg,1920,1200,1,857,409,1230,663
9735,9735,img012181.jpg,1920,1200,1,753,455,960,670
3688,3688,img004620.jpg,1920,1200,1,1031,390,1372,693
4073,4073,img005115.jpg,1920,1200,1,781,507,982,730
4178,4178,img005243.jpg,1920,1200,1,892,489,1268,841
1326,1326,img001685.jpg,1920,1200,1,618,229,1493,1171
1695,1695,img002162.jpg,1920,1200,1,753,331,1123,984
8803,8803,img011025.jpg,1920,1200,1,789,359,1098,683
7536,7536,img009472.jpg,1920,1200,1,736,428,1074,624
9976,9976,img012493.jpg,1920,1200,1,771,626,980,853
3003,3003,img003770.jpg,1920,1200,1,601,413,1616,961
5122,5122,img006417.jpg,1920,1200,1,743,486,1128,810
9809,9809,img012278.jpg,1920,1200,1,988,322,1182,564
3401,3401,img004268.jpg,1920,1200,1,690,534,850,700
1357,1357,img001731.jpg,1920,1200,1,783,555,1017,785
3803,3803,img004772.jpg,1920,1200,1,524,-218,1108,877
1871,1871,img002374.jpg,1920,1200,1,762,512,1172,914
1774,1774,img002251.jpg,1920,1200,1,658,346,1149,898
10124,10124,img012675.jpg,1920,1200,1,816,598,1113,830
1112,1112,img001402.jpg,1920,1200,1,700,255,1178,675
5644,5644,img007052.jpg,1920,1200,1,799,533,1079,753
11598,11598,img014498.jpg,1920,1200,1,667,452,1019,716
10722,10722,img013427.jpg,1920,1200,1,765,304,1164,773
7860,7860,img009861.jpg,1920,1200,1,907,514,1017,793
9695,9695,img012129.jpg,1920,1200,1,748,476,1148,905
9592,9592,img011995.jpg,1920,1200,1,869,504,1306,819
11377,11377,img014224.jpg,1920,1200,1,763,607,1009,751
2870,2870,img003606.jpg,1920,1200,1,597,284,1085,713
5639,5639,img007046.jpg,1920,1200,1,777,607,1078,866
5981,5981,img007479.jpg,1920,1200,1,720,360,1181,1119
5264,5264,img006593.jpg,1920,1200,1,779,178,1570,1030
9051,9051,img011333.jpg,1920,1200,1,866,623,1037,760
1885,1885,img002390.jpg,1920,1200,1,780,289,1236,785
1866,1866,img002369.jpg,1920,1200,1,785,336,1007,746
9032,9032,img011307.jpg,1920,1200,1,787,477,967,699
4088,4088,img005133.jpg,1920,1200,1,923,400,1155,653
8121,8121,img010172.jpg,1920,1200,1,609,306,1128,626
9693,9693,img012126.jpg,1920,1200,1,981,493,1212,660
2780,2780,img003500.jpg,1920,1200,1,818,477,1216,763
8223,8223,img010300.jpg,1920,1200,1,574,476,1176,985
7189,7189,img009004.jpg,1920,1200,1,850,540,984,661
10649,10649,img013330.jpg,1920,1200,1,731,465,1097,720
6032,6032,img007541.jpg,1920,1200,1,591,264,1179,899
5069,5069,img006357.jpg,1920,1200,1,861,518,1123,698
9231,9231,img011557.jpg,1920,1200,1,910,363,1185,607
9495,9495,img011883.jpg,1920,1200,1,777,424,1046,652
4549,4549,img005705.jpg,1920,1200,1,864,450,1122,570
2547,2547,img003207.jpg,1920,1200,1,685,359,980,686
2728,2728,img003437.jpg,1920,1200,1,684,349,1373,966
6239,6239,img007812.jpg,1920,1200,1,339,-258,1551,728
863,863,img001087.jpg,1920,1200,1,881,459,1153,705
4821,4821,img006057.jpg,1920,1200,1,893,287,1171,487
4404,4404,img005520.jpg,1920,1200,1,824,749,949,854
11084,11084,img013871.jpg,1920,1200,1,891,452,1210,589
2155,2155,img002718.jpg,1920,1200,1,830,525,1171,888
1071,1071,img001344.jpg,1920,1200,1,803,337,1325,891
6102,6102,img007629.jpg,1920,1200,1,510,661,1328,1095
6694,6694,img008375.jpg,1920,1200,1,941,659,1152,816
10011,10011,img012533.jpg,1920,1200,1,257,446,1326,1050
8858,8858,img011091.jpg,1920,1200,1,779,425,1073,736
3384,3384,img004244.jpg,1920,1200,1,981,528,1212,643
9778,9778,img012236.jpg,1920,1200,1,826,637,1002,760
10890,10890,img013642.jpg,1920,1200,1,1037,430,1291,724
5385,5385,img006734.jpg,1920,1200,1,911,395,1169,833
11762,11762,img014704.jpg,1920,1200,1,610,631,1044,816
5367,5367,img006714.jpg,1920,1200,1,801,183,1271,835
1678,1678,img002145.jpg,1920,1200,1,858,343,1181,554
11363,11363,img014209.jpg,1920,1200,1,657,344,1530,727
10225,10225,img012798.jpg,1920,1200,1,812,124,1510,1043
4827,4827,img006064.jpg,1920,1200,1,902,168,1261,1038
8404,8404,img010521.jpg,1920,1200,1,350,78,1509,1025
872,872,img001098.jpg,1920,1200,1,593,356,1309,671
5860,5860,img007333.jpg,1920,1200,1,882,428,1053,767
10385,10385,img012997.jpg,1920,1200,1,676,183,1209,895
9799,9799,img012265.jpg,1920,1200,1,348,62,1061,1074
3854,3854,img004835.jpg,1920,1200,1,650,606,1313,884
59,59,img000072.jpg,1920,1200,1,901,528,1101,704
10009,10009,img012531.jpg,1920,1200,1,701,464,1027,639
7788,7788,img009766.jpg,1920,1200,1,954,522,1185,758
11984,11984,img014981.jpg,1920,1200,1,955,489,1065,640
2673,2673,img003368.jpg,1920,1200,1,812,551,917,778
4835,4835,img006074.jpg,1920,1200,1,979,666,1167,777
1740,1740,img002211.jpg,1920,1200,1,700,202,1316,547
609,609,img000773.jpg,1920,1200,1,518,173,1127,745
218,218,img000285.jpg,1920,1200,1,514,711,1417,1117
10072,10072,img012613.jpg,1920,1200,1,845,363,1096,602
6867,6867,img008592.jpg,1920,1200,1,484,-98,1401,948
1889,1889,img002394.jpg,1920,1200,1,683,268,1002,812
4527,4527,img005676.jpg,1920,1200,1,703,236,1299,944
10712,10712,img013414.jpg,1920,1200,1,381,-85,1247,1150
7587,7587,img009536.jpg,1920,1200,1,749,341,1071,659
2311,2311,img002911.jpg,1920,1200,1,948,391,1177,691
11269,11269,img014098.jpg,1920,1200,1,805,511,1060,736
11220,11220,img014039.jpg,1920,1200,1,864,571,961,792
5796,5796,img007252.jpg,1920,1200,1,748,391,1130,791
5099,5099,img006392.jpg,1920,1200,1,857,648,1189,959
5619,5619,img007023.jpg,1920,1200,1,828,-13,1406,659
1307,1307,img001661.jpg,1920,1200,1,765,494,1142,881
3881,3881,img004868.jpg,1920,1200,1,450,296,1456,596
2860,2860,img003594.jpg,1920,1200,1,681,477,1092,674
413,413,img000537.jpg,1920,1200,1,628,610,1480,1020
3776,3776,img004735.jpg,1920,1200,1,843,295,1327,776
5165,5165,img006471.jpg,1920,1200,1,834,545,1001,708
915,915,img001150.jpg,1920,1200,1,786,378,1226,553
163,163,img000207.jpg,1920,1200,1,799,470,1104,645
1197,1197,img001516.jpg,1920,1200,1,834,417,1071,625
8518,8518,img010673.jpg,1920,1200,1,820,388,1113,649
7797,7797,img009777.jpg,1920,1200,1,727,123,1293,512
11098,11098,img013889.jpg,1920,1200,1,665,304,1027,690
11479,11479,img014353.jpg,1920,1200,1,416,692,1199,1122
4227,4227,img005301.jpg,1920,1200,1,630,387,1200,1001
8290,8290,img010388.jpg,1920,1200,1,557,97,1802,1226
2381,2381,img002993.jpg,1920,1200,1,626,282,1465,1121
11109,11109,img013902.jpg,1920,1200,1,691,453,1204,823
8221,8221,img010297.jpg,1920,1200,1,766,595,1000,698
6842,6842,img008557.jpg,1920,1200,1,688,349,1066,894
9559,9559,img011959.jpg,1920,1200,1,822,593,974,870
2574,2574,img003239.jpg,1920,1200,1,589,144,1349,1013
9301,9301,img011642.jpg,1920,1200,1,482,349,1311,1191
9226,9226,img011552.jpg,1920,1200,1,763,544,1026,804
3033,3033,img003809.jpg,1920,1200,1,766,555,1225,871
4995,4995,img006270.jpg,1920,1200,1,777,564,1288,768
2706,2706,img003410.jpg,1920,1200,1,718,279,1157,546
8289,8289,img010386.jpg,1920,1200,1,760,394,1039,708
11027,11027,img013805.jpg,1920,1200,1,851,496,1036,576
868,868,img001094.jpg,1920,1200,1,853,428,1440,659
485,485,img000621.jpg,1920,1200,1,749,450,1153,673
11964,11964,img014958.jpg,1920,1200,1,688,430,1076,894
9542,9542,img011940.jpg,1920,1200,1,664,157,1292,778
4537,4537,img005691.jpg,1920,1200,1,691,326,1367,1029
5998,5998,img007498.jpg,1920,1200,1,650,538,1142,869
5652,5652,img007063.jpg,1920,1200,1,358,282,1336,729
10051,10051,img012585.jpg,1920,1200,1,902,533,1049,643
10772,10772,img013493.jpg,1920,1200,1,505,133,1371,665
4730,4730,img005938.jpg,1920,1200,1,546,488,1375,1017
5579,5579,img006977.jpg,1920,1200,1,679,87,1149,519
677,677,img000854.jpg,1920,1200,1,767,506,988,787
2934,2934,img003685.jpg,1920,1200,1,619,445,1153,964
5248,5248,img006572.jpg,1920,1200,1,640,201,893,523
9656,9656,img012071.jpg,1920,1200,1,893,218,1141,500
10922,10922,img013680.jpg,1920,1200,1,861,679,1085,836
6299,6299,img007886.jpg,1920,1200,1,820,514,1039,710
10412,10412,img013032.jpg,1920,1200,1,601,393,1360,790
4609,4609,img005780.jpg,1920,1200,1,726,423,1114,757
6344,6344,img007941.jpg,1920,1200,1,783,449,1073,902
1121,1121,img001412.jpg,1920,1200,1,739,549,943,638
7935,7935,img009949.jpg,1920,1200,1,747,248,1265,746
1831,1831,img002325.jpg,1920,1200,1,788,434,1093,844
8936,8936,img011186.jpg,1920,1200,1,803,240,1478,985
7914,7914,img009923.jpg,1920,1200,1,888,426,1230,749
11264,11264,img014092.jpg,1920,1200,1,907,645,1047,708
4854,4854,img006097.jpg,1920,1200,1,754,445,1034,836
8239,8239,img010319.jpg,1920,1200,1,784,245,1501,946
5726,5726,img007159.jpg,1920,1200,1,495,-244,1667,984
9818,9818,img012293.jpg,1920,1200,1,933,340,1243,633
6526,6526,img008165.jpg,1920,1200,1,901,532,1071,786
3399,3399,img004266.jpg,1920,1200,1,680,395,1415,654
8104,8104,img010151.jpg,1920,1200,1,1000,434,1084,606
10958,10958,img013727.jpg,1920,1200,1,827,633,1078,850
3143,3143,img003954.jpg,1920,1200,1,552,358,827,1123
11748,11748,img014686.jpg,1920,1200,1,904,318,1197,596
601,601,img000765.jpg,1920,1200,1,650,298,1434,639
9780,9780,img012240.jpg,1920,1200,1,789,377,1136,650
7576,7576,img009524.jpg,1920,1200,1,901,568,1017,835
9207,9207,img011529.jpg,1920,1200,1,881,325,1066,651
3158,3158,img003971.jpg,1920,1200,1,889,279,1327,695
922,922,img001159.jpg,1920,1200,1,736,559,916,692
9660,9660,img012077.jpg,1920,1200,1,584,50,1695,1103
5960,5960,img007451.jpg,1920,1200,1,829,474,1154,674
6202,6202,img007763.jpg,1920,1200,1,885,503,1077,695
3138,3138,img003947.jpg,1920,1200,1,718,75,1400,1213
11489,11489,img014365.jpg,1920,1200,1,578,397,1335,856
7378,7378,img009260.jpg,1920,1200,1,843,454,1104,674
1237,1237,img001572.jpg,1920,1200,1,559,364,1694,1053
9128,9128,img011434.jpg,1920,1200,1,855,484,1221,874
8740,8740,img010950.jpg,1920,1200,1,875,519,1158,762
11583,11583,img014480.jpg,1920,1200,1,716,544,1181,953
7421,7421,img009320.jpg,1920,1200,1,908,633,1140,767
2126,2126,img002678.jpg,1920,1200,1,824,611,1002,790
2350,2350,img002956.jpg,1920,1200,1,814,512,1153,687
5107,5107,img006401.jpg,1920,1200,1,879,215,1153,543
6428,6428,img008052.jpg,1920,1200,1,758,653,1007,868
3811,3811,img004781.jpg,1920,1200,1,843,523,1154,824
4089,4089,img005134.jpg,1920,1200,1,866,412,1186,657
2566,2566,img003231.jpg,1920,1200,1,696,409,1228,667
7919,7919,img009929.jpg,1920,1200,1,634,266,1352,1045
7293,7293,img009142.jpg,1920,1200,1,818,329,1044,713
2871,2871,img003607.jpg,1920,1200,1,736,534,932,729
775,775,img000971.jpg,1920,1200,1,725,845,867,991
8325,8325,img010427.jpg,1920,1200,1,736,455,1112,879
11897,11897,img014876.jpg,1920,1200,1,519,116,1021,749
5803,5803,img007260.jpg,1920,1200,1,786,526,1065,759
4383,4383,img005496.jpg,1920,1200,1,935,375,1254,824
3909,3909,img004900.jpg,1920,1200,1,851,436,1107,650
8616,8616,img010794.jpg,1920,1200,1,639,402,1091,915
51,51,img000062.jpg,1920,1200,1,866,-117,1254,911
9580,9580,img011981.jpg,1920,1200,1,746,317,1256,589
7071,7071,img008843.jpg,1920,1200,1,737,571,1024,691
5102,5102,img006395.jpg,1920,1200,1,780,43,1545,864
4235,4235,img005312.jpg,1920,1200,1,811,512,1028,654
4200,4200,img005271.jpg,1920,1200,1,892,270,1098,692
6652,6652,img008324.jpg,1920,1200,1,631,300,1308,825
11554,11554,img014447.jpg,1920,1200,1,903,338,1184,547
2391,2391,img003007.jpg,1920,1200,1,761,549,1016,783
9075,9075,img011365.jpg,1920,1200,1,423,62,1033,1095
3187,3187,img004007.jpg,1920,1200,1,527,330,1063,761
2036,2036,img002571.jpg,1920,1200,1,699,361,1249,795
5339,5339,img006679.jpg,1920,1200,1,786,203,1116,942
10742,10742,img013452.jpg,1920,1200,1,769,422,1112,751
